doc_id	sentence_id	sentence
wiki_31663	3	Ce sont des services publics.
wiki_31663	4	Les installations banales (fours à pain, moulins, pressoirs) ne doivent pas être confondues avec des installations communautaires, qui étaient beaucoup plus courantes et dont la gestion revenait à la collectivité.
wiki_31663	5	Une autre banalité était celle de tor et ver, qui était l'entretien et la mise à disposition par la seigneurie d'étalons reproducteurs sélectionnés, taureau ou verrat, dont les saillies étaient sujettes à redevance.
wiki_31663	6	Ces privilèges, abolis et déclarés rachetables dans la nuit du 4 août 1789, sont abolis définitivement sans rachat en 1793.
wiki_31663	7	Mais l'usage des fours collectifs perdure jusque dans la première moitié du XXe siècle.
wiki_327	1	Le placenta est un organe unique qui connecte physiquement et biologiquement l'embryon en développement à la paroi utérine.
wiki_327	2	Durant toute la grossesse, le placenta apporte à l'embryon puis au fœtus l'eau, les nutriments et le dioxygène dont il a besoin.
wiki_327	3	Il évacue aussi le dioxyde de carbone et les déchets métaboliques tels que l'urée, excrétés par l'embryon.
wiki_327	4	Il produit et secrète des hormones qui maintiennent la grossesse et « manipulent » la physiologie maternelle au profit du fœtus.
wiki_327	5	Dans la classification du vivant traditionnelle, le placenta définit les fameux mammifères placentaires, dont l'être humain fait partie.
wiki_327	6	En réalité, il s'agit d'un organe commun aux thériens, bien que plus rudimentaire chez les métathériens (dont les marsupiaux), ces derniers naissant au stade larvaire et poursuivant la majeure partie de leur développement hors de l'utérus maternel ;
wiki_327	7	tandis que les euthériens se développent principalement à l'intérieur de l'utérus grâce à un placenta plus élaboré.
wiki_327	8	On trouve aussi une sorte de placenta chez quelques espèces de reptiles et lézards vivipares.
wiki_327	9	Le placenta participe à une unité fonctionnelle fœto-maternelle provenant de la fusion partielle d'un tissu maternel de l'endomètre, qu'on appelle alors decidua (decidua basalis), et d'un tissu fœtal issu du trophoblaste (donc de la multiplication cellulaire de l'œuf), dénommé chorion (chorion frondosum).
wiki_327	10	C'est un organe éphémère qui se développe dès la nidation du blastocyste dans l'utérus, et pendant la durée de la gestation (9 mois chez l'humain).
wiki_327	11	À l'accouchement, il est naturellement expulsé hors de l'utérus : on parle de « délivrance du placenta ».
wiki_327	12	Les femelles de la plupart des espèces de mammifères mangent le placenta après son expulsion (« placentophagie »), ce qui donne à cet organe un deuxième rôle nutritif et hormonal pour la mère.
wiki_327	13	Chez l'humain, en cas de grossesse extra-utérine pathologique, le placenta se développe ailleurs, presque toujours dans la trompe de Fallope.
wiki_3308	1	La Grenouille rousse, Rana temporaria, est une espèce d'amphibiens de la famille des Ranidae.
wiki_3308	2	Certains considèrent Rana honnorati comme une espèce distincte de Rana temporaria.
wiki_3308	3	Comme tous les amphibiens cette espèce est en régression (accélérée depuis quelques décennies) et a disparu d'une partie de son aire naturelle de répartition.
wiki_3355	1	Agar.io est un jeu vidéo multijoueur free-to-play développé par Matheus Valadares.
wiki_3355	2	Le joueur contrôle un cercle coloré représentant une cellule, dont le but est de grossir le plus possible en absorbant des cellules plus petites sans être à son tour absorbée par des cellules plus grosses.
wiki_3355	3	Le nom Agar.io vient de l'agar-agar, un produit gélifiant utilisé pour cultiver des bactéries.
wiki_3355	4	Le jeu, d'abord uniquement disponible sur navigateur web, s'est fait connaître à sa sortie sur le site 4chan.
wiki_3355	5	Il est devenu populaire grâce au bouche à oreille sur les médias sociaux, dont YouTube et Twitch, et a ensuite été publié sur Steam.
wiki_3355	6	Le 8 juillet 2015, le jeu est sorti sur iOS et Android, édité par Miniclip.
wiki_3355	7	Agar.io a été acclamé par les critiques qui ont loué sa simplicité, son aspect compétitif et ses mécanismes de jeu.
wiki_3355	8	Certaines publications ont regretté la répétitivité du jeu et la lourdeur des commandes sur mobile.
wiki_3355	9	Il a été comparé à Osmos et à la phase cellule de Spore.
wiki_3355	10	Agar.io a connu un succès très rapide à sa sortie.
wiki_3355	11	Le site web agar.io est devenu, selon Alexa, l'un des mille sites les plus visités au monde et les versions mobiles du jeu ont été téléchargées plus de dix millions de fois lors de la semaine de leur sortie.
wiki_3355	12	Agar.io est également un jeu d'équipe, qui comprend un mode collaboratif (« team ») et un mode individuel (Free For
wiki_3355	13	All, FFA ou « chacun pour soi »), en plus d’un mode « Expérimental » et d’un mode « Battle Royale ».
wiki_3355	14	Sur Play Store, le jeu a connu plus de 100 millions de téléchargements depuis sa sortie.
wiki_3498	1	Flash (The Flash) est une série télévisée américaine en 184 épisodes de 42 minutes créée par Greg Berlanti, Andrew Kreisberg et Geoff Johns, diffusée entre le 7 octobre 2014 et le 24 mai 2023 sur le réseau The CW aux États-Unis.
wiki_3498	2	Au Canada, les quatre premières saisons ont été diffusées en simultané sur le réseau CTV (ou CTV Two), puis sur Netflix.
wiki_3498	3	Elle est basée sur Barry Allen / The Flash, un super-héros de l'univers DC Comics créé par Robert Kanigher, John Broome et Carmine Infantino.
wiki_3498	4	C'est une série dérivée de la série télévisée Arrow.
wiki_3498	5	En France, la série est diffusée depuis le 8 octobre 2014 en version originale sous-titrée français sur le service de vidéo à la demande MYTF1 VOD et depuis le 1er juillet 2015 en version française sur TF1, au Québec, depuis le 26 juin 2015 sur le service de vidéo à la demande Club Illico puis dès le 3 mai 2016 sur AddikTV et en Belgique, depuis le 22 novembre 2015 sur La Deux.
wiki_3498	6	Elle reste inédite à la télévision Suisse.
wiki_387	1	Le Costa Rica (/ˈkos.ta ˈri.ka/ ; litt.
wiki_387	2	« Côte riche »), en forme longue la république du Costa Rica, en espagnol República de Costa Rica, est une république unitaire d'Amérique centrale ayant un régime présidentiel.
wiki_387	3	Son territoire est entièrement situé sur l'isthme centraméricain, bordé par la mer des Caraïbes à l'est-nord-est et par l'océan Pacifique au sud-ouest.
wiki_387	4	Le Costa Rica est limitrophe, au nord-nord-ouest, du Nicaragua et, au sud-est, du Panama.
wiki_387	5	Il comprend également l'île Cocos, située dans l'océan Pacifique, à plus de 500 kilomètres des côtes du pays.
wiki_387	6	Il a pour capitale San José, qui comptait environ 334 000 habitants en 2015 et qui constitue l'agglomération principale du pays.
wiki_387	7	La langue officielle est l'espagnol et la monnaie le colón.
wiki_387	8	Sa devise est « ¡Vivan siempre el trabajo y la paz! » (« Que vivent pour toujours le travail et la paix ! ») et son drapeau est constitué de cinq bandes horizontales respectivement bleue, blanche, rouge, blanche et bleue.
wiki_387	9	Son hymne est Noble patria, tu hermosa bandera.
wiki_387	10	Le territoire costaricain est occupé par les Amérindiens dès la Préhistoire avant d'être « découvert » par Christophe Colomb en 1502.
wiki_387	11	Colonisé par les Espagnols du XVIe siècle au XIXe siècle, le Costa Rica acquiert son indépendance en 1821.
wiki_387	12	Depuis le 1er décembre 1948, le Costa Rica est un pays neutre et est devenu la première nation du monde à avoir constitutionnellement supprimé son armée.
wiki_387	13	Dès lors, le pays se distingue en Amérique centrale par son modèle de développement donnant la priorité à l'éducation, à la santé et à la protection de l'environnement.
wiki_387	14	Il est depuis 2009 classé à la première place mondiale du Happy Planet Index et était en 2012 à la cinquième place de l'indice de performance environnementale grâce à sa politique active de développement des énergies renouvelables (essentiellement hydraulique, mais aussi éolienne et géothermique, qui produisent depuis 2015 la quasi-totalité de son électricité) et de protection de ses ressources naturelles (reforestation, moratoire interdisant l'exploitation pétrolière pendant trois ans en 2011).
wiki_387	15	C'est également le premier pays d'Amérique centrale à avoir légalisé le mariage homosexuel.
wiki_4023	1	La jonglerie, souvent appelée jonglage ou encore jongle, est un exercice d'adresse qui consiste dans son sens le plus strict à lancer, rattraper et relancer de manière continue des objets en l’air.
wiki_4023	2	Elle peut être un jeu, un sport, un art ou encore un rite religieux.
wiki_4023	3	L’acception que l’on donne au mot peut varier selon les pays ou les pratiquants, prenant en compte la seule manipulation d’objets ou l’ensemble du spectacle que l’artiste donne.
wiki_4023	4	De ce fait on en donne souvent une définition plus large qui inclut toutes les manipulations d’objets demandant de l’entraînement.
wiki_4023	5	La part artistique de la jonglerie pouvant être importante, l’expression corporelle et le côté théâtral comptent souvent autant que la performance pure.
wiki_4023	6	Les personnes pratiquant la jonglerie sont appelés des jongleurs, du latin joculare.
wiki_4069	1	Les pyroxènes (du grec πυρ (feu) et ξενος (étranger) : « étranger au feu ») sont une famille de minéraux du groupe des inosilicates.
wiki_4069	2	Ce sont des composants courants des roches magmatiques et métamorphiques.
wiki_4069	3	Ils sont apparentés aux amphiboles, dont ils se distinguent notamment par leur caractère anhydre (absence de groupes OH) et leurs directions de clivage.
wiki_4069	4	Les pyroxènes appartiennent en général au système monoclinique (clinopyroxène), parfois orthorhombique (orthopyroxène), avec une forme cristalline en prismes trapus, caractérisés par deux clivages pratiquement orthogonaux (93° ou 87°).
wiki_4104	1	Andong (coréen : 안동) est une ville de la province de Gyeongsang du Nord, en Corée du Sud.
wiki_4104	2	C'est la plus grande ville de la partie nord de la province, avec environ 185 000 habitants.
wiki_4104	3	Sa position est 36° 34' Nord, 128° 43' Est.
wiki_4104	4	Elle est située sur le fleuve Nakdong.
wiki_4104	5	Andong est une ville de marché pour sa zone qui est essentiellement agricole.
wiki_4104	6	Depuis les années 1970, Andong a eu une croissance rapide, malgré l'exode de près de 70 000 personnes vers Séoul et d'autres grandes villes.
wiki_4104	7	Depuis la fin des années 1990 elle est devenue un centre de tourisme et de culture.
wiki_4104	8	En effet, beaucoup de traditions anciennes sont encore vivaces aux alentours et attirent les visiteurs, surtout lors du festival folklorique annuel d'Andong.
wiki_4104	9	En particulier les masques du village de Hahoe à 25 km d'Andong sont célèbres en Corée.
wiki_4104	10	Ils étaient utilisés pour des danses rituelles et des pièces satiriques.
wiki_4104	11	L'université nationale d'Andong, spécialisée dans l'éducation et le folklore coréen, a eu une croissance importante depuis les années 1970.
wiki_415	1	Le Limes de Germanie supérieure et de Rhétie matérialisait la frontière extérieure de l'Empire romain sur une longueur de 550 km entre le Rhin à Rheinbrohl et le Danube à Ratisbone.
wiki_415	2	Il est classé au patrimoine mondial de l'UNESCO depuis 2005.
wiki_415	3	Cette fortification devait protéger l'empire entre la fin du premier et le milieu du troisième siècle de notre ère.
wiki_415	4	C'était un mur essentiellement constitué de palissades, de fossés et de tours de guet, accompagné d'une infrastructure de forts, de bâtiments et de diverses routes à travers les forêts de cette région.
wiki_415	5	Après les graves assauts répétés des Germains autour de l'an 260, les Romains ont finalement renoncé à ce territoire et se sont rétractés sur les rives gauche du Rhin et droite du Danube, car les fleuves constituaient une frontière plus facile à défendre.
wiki_415	6	La raison d’être du limes a fini par être oubliée avec le temps:
wiki_415	7	De là les vieilles appellations populaires de mur du diable et Pfahlgraben (fossé de palissades) en allemand.
wiki_415	8	Le limes de Germanie inférieure correspondait à la frontière entre la province romaine de Germanie inférieure et le territoire de Germanie (Germania magna), qui était occupé par les peuples germaniques.
wiki_415	9	Il séparait les parties à gauche du Rhin y compris les actuels Pays-Bas (qui faisaient partie de l'Empire romain) des territoires à droite du Rhin, qui n'étaient alors que partiellement contrôlés par les Romains.
wiki_415	10	Le limes de Germanie inférieure ne comprenait pas de mur, car il était formé par le fleuve.
wiki_415	11	Il est classé au patrimoine de l'UNESCO en 2021.
wiki_467	1	Super Mario Bros.
wiki_467	2	3 (スーパーマリオブラザーズ3, Sūpā Mario Burazāzu Surī?) est un jeu vidéo de plates-formes développé et édité par Nintendo sur Nintendo Entertainment System.
wiki_467	3	Il s'agit du troisième volet de la série Super Mario et il est commercialisé en 1988 au Japon, en 1990 aux États-Unis et en 1991 en Europe.
wiki_467	4	Le développement est pris en charge par Nintendo Entertainment Analysis & Development sous la houlette de Shigeru Miyamoto, qui dirige le jeu avec Takashi Tezuka et Hiroshi Yamauchi.
wiki_467	5	Le jeu met en avant les personnages de Mario et Luigi dans une quête pour sauver les souverains de chacune des sept régions du Royaume Champignon des griffes de Bowser.
wiki_467	6	Les deux frères voyagent à travers huit mondes afin de rétablir l'ordre dans le royaume.
wiki_467	7	Le gameplay du jeu est basé sur celui des précédents titres de la série, et des nouveaux power-ups améliorent les capacités des personnages.
wiki_467	8	Super Mario Bros.
wiki_467	9	3 établit des conventions reprises dans les jeux suivants de la série.
wiki_467	10	Avant sa sortie en Amérique du Nord, des phases de jeu de Super Mario Bros.
wiki_467	11	3 apparaissent dans le film d'Universal Studios L'Enfant génial, ce qui augmente fortement l'attente du jeu par les fans.
wiki_467	12	Le jeu est un succès commercial.
wiki_467	13	Avec 18 millions d'exemplaires écoulés, il est un des jeux les plus vendus de l'histoire.
wiki_467	14	Super Mario Bros. 3 est par ailleurs acclamé par la presse spécialisée et est inclus dans de nombreux classements des meilleurs jeux vidéo de tous les temps.
wiki_467	15	Son succès inspire une série télévisée d'animation et il ressort par la suite sur plusieurs consoles Nintendo.
wiki_4704	1	Le reptilien, également appelé reptile humanoïde ou reptiloïde, est une créature imaginaire mi-homme, mi-reptile, qui joue un rôle de premier plan dans la littérature fantastique, la science-fiction, l'ufologie et le complotisme.
wiki_4704	2	La théorie des reptiliens est propagée par David Icke, un ancien journaliste sportif qui prétend que des extraterrestres reptiliens ayant pris forme humaine manipulent les sociétés humaines.
wiki_4704	3	Icke a déclaré à plusieurs reprises que de nombreux dirigeants mondiaux sont des reptiliens ou sont possédés par ceux-ci.
wiki_5005	1	Une voiture hippomobile (parfois appelée simplement hippomobile, parfois désigné avec l'hyperonyme voiture) est un véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux, ou encore par d'autres équidés : poneys, ânes, mules et mulets.
wiki_5005	2	On peut ajouter les voitures qui peuvent être tirées par des bovins, ou tout autre animal.
wiki_5005	3	La voiture hippomobile est destinée à transporter des personnes ou des marchandises sur des distances plus ou moins longues.
wiki_5005	4	La voiture hippomobile existe depuis la Préhistoire (char, chariot) et a énormément varié dans sa construction, ses formes et ses fonctions, selon le temps et les lieux.
wiki_5207	1	Khéops (on rencontre aussi la graphie plus ancienne Chéops, conforme à la transcription traditionnelle des noms grecs, mais cette forme est en nette diminution) est le deuxième roi de la IVe dynastie de l'Ancien Empire.
wiki_5207	2	Il aurait régné aux alentours de 2600 avant notre ère, et aurait succédé à Snéfrou et précédé Djédefrê.
wiki_5207	3	Il serait le commanditaire de la Grande Pyramide de Gizeh.
wiki_5207	4	Les autres aspects de son règne sont peu documentés.
wiki_5207	5	Son nom égyptien est Khoufou (translittération de l'égyptien /ˈkuːfuː/ signifiant « Il protège »), ou en forme longue Khnoum Khoufou (translittération de l'égyptien /knuːmˈkuːfuː/) signifiant « Que le dieu Khnoum protège »).
wiki_5207	6	Il est plus connu sous la forme hellénisée de son nom, Khéops (en grec Χέοψ).
wiki_5207	7	Manéthon le nomme Souphis Ier (en grec Σοῦφις) et Flavius Josèphe Sofe (en grec Σόφη).
wiki_5207	8	Les historiens arabes, quant à eux, le nomment Saurid (arabe : سوريد) ou Salhuk (arabe : سلهوق).
wiki_5426	1	Budapest (prononcé [by.da.
wiki_5426	2	ˈpɛst], hongrois : Budapest [ˈbu.dɒ.pɛʃt] ; allemand : Budapest ou anciennement Ofen-Pesth) est la plus grande ville et la capitale de la Hongrie.
wiki_5426	3	Elle se situe en aval du coude du Danube entre le massif de Transdanubie et l'Alföld.
wiki_5426	4	Ses habitants sont les Budapestois (en hongrois, budapesti, -ek).
wiki_5426	5	La ville actuelle est créée le 17 novembre 1873 par la fusion de Buda — alors capitale de la Hongrie —, de Pest et d'Óbuda.
wiki_5426	6	Elle a pour origine le site d'Aquincum, un point de peuplement celte devenu capitale de la Pannonie inférieure pendant l'époque romaine.
wiki_5426	7	Les Magyars arrivent dans la région au IXe siècle.
wiki_5426	8	Leur premier point d'implantation est pillé par les Mongols en 1241-1242.
wiki_5426	9	La ville est reconstruite et devient l'un des centres de la culture humaniste de la Renaissance au XVe siècle.
wiki_5426	10	Après près de 150 ans de domination ottomane, elle poursuit son développement et connaît son apogée avec l'épanouissement de l'ère industrielle aux XVIIIe et XIXe siècles.
wiki_5426	11	Après la fusion de 1873 et l'accession de la ville au rang de seconde capitale de l'Autriche-Hongrie, Budapest atteint les proportions et les caractéristiques d'une ville mondiale.
wiki_5426	12	Marquée par les différentes traces léguées par l'histoire, Budapest a notamment été l'épicentre de la révolution hongroise de 1848, de la république des conseils de Hongrie de 1919, de l'opération Panzerfaust en 1944, de la bataille de Budapest de 1945 et de l'insurrection de 1956.
wiki_5426	13	Considérée comme l'une des plus belles villes d'Europe et comme la « perle » du Danube, son panorama, le quartier du château de Buda, l'avenue Andrássy et le métropolitain du Millénaire figurent au patrimoine mondial de l'UNESCO.
wiki_5426	14	Destination touristique importante, la ville attire plus de 4,3 millions de visiteurs par an.
wiki_5426	15	Plus grande ville du pays, elle en est le principal centre politique, culturel, commercial et industriel.
wiki_5426	16	Elle abrite le Parlement hongrois, les bâtiments ministériels et les ambassades du pays ainsi que les sièges sociaux des entreprises installées en Hongrie.
wiki_5426	17	Son ancien statut de cocapitale de l'Autriche-Hongrie lui confère un rayonnement important dans la Mitteleuropa.
wiki_5426	18	La partition du royaume de Hongrie à la suite du traité de Trianon en 1920 en fait une ville démesurée pour la Hongrie dans ses frontières actuelles.
wiki_5426	19	La macrocéphalie dont est atteinte la ville se concrétise par la convergence de la plupart des réseaux routiers et ferroviaires du pays en son centre et des écarts démographiques et économiques disproportionnés entre la capitale et la province (près de 20 % de la population hongroise est budapestoise).
wiki_5460	1	James Dean [ d͡ʒeɪmz diːn] est un acteur américain, né le 8 février 1931 à Marion (Indiana) et mort le 30 septembre 1955 à Cholame (Californie).
wiki_5460	2	Son interprétation d'un adolescent rebelle et fragile dans le film La Fureur de vivre fait de lui, pour toute une génération, le symbole d'une jeunesse en désarroi.
wiki_5460	3	Son décès tragique et prématuré dans un accident de voiture, aux prémices de sa gloire, contribue au mythe et à son entrée dans le panthéon du cinéma américain.
wiki_5460	4	Fait unique, il est nommé deux fois à l'Oscar du meilleur acteur à titre posthume.
wiki_5460	5	Il compte aussi parmi les rares acteurs (cinq au total) à être nommés dans cette catégorie pour leur premier rôle au cinéma.
wiki_5667	1	Andronic II Paléologue (grec : Ἀνδρόνικος Βʹ Παλαιολόγος), dit l'Ancien, est un empereur byzantin du 11 décembre 1282 au 23 mai 1328, né le 25 mars 1259 et mort au mont Athos le 13 février 1332, fils de Michel VIII Paléologue et de Théodora Vatatzès.
wiki_5667	2	Il hérite d'un Empire restauré à la suite de la reprise de Constantinople par son père face à l'Empire latin en 1261.
wiki_5667	3	Toutefois, malgré cet important succès, Michel VIII n'a pas eu les moyens de rétablir l'Empire dans ses anciennes frontières et Andronic devient empereur d'un État épuisé par la politique extérieure de son père.
wiki_5667	4	En effet, Constantinople doit faire face à de nombreuses menaces sur ses différentes frontières et Andronic est en présence de nombreux défis, à la fois internes et externes.
wiki_5667	5	Souvent dénigré, car son règne marque le début d'un déclin inéluctable, Andronic n'a pas les moyens de surmonter tous les défis qui se présentent à lui.
wiki_5667	6	Le trésor de l'État est vide et ses forces armées sont considérablement diminuées, tandis que l'économie de l'Empire est asphyxiée par les guerres entre Venise et Gênes auxquelles il est souvent mêlé.
wiki_5667	7	Enfin, les diverses querelles religieuses qui émaillent le règne d'Andronic fragilisent encore plus l'Empire byzantin déclinant.
wiki_5667	8	Malgré tout, Andronic a contribué à réaliser une entreprise de renaissance culturelle, ainsi que des réformes financières et judiciaires durables.
wiki_5667	9	Au cours de son règne, Andronic II prend le contre-pied de la politique de son père.
wiki_5667	10	Il met en place une réforme financière drastique qui réduit les effectifs de l'armée, s'oppose à la politique d'union religieuse avec Rome et tente de freiner l'avance turque en Asie mineure.
wiki_5896	1	La Xbox 360 est une console de jeux vidéo développée par Microsoft, en coopération avec IBM, ATI Technologies, Samsung et SiS.
wiki_5896	2	Elle succède à la Xbox, et elle concurrence, dans la lignée des consoles de jeux vidéo de septième génération, la Wii de Nintendo et la PlayStation 3 de Sony.
wiki_5896	3	En date du 23 avril 2016, les chiffres donnent 85,80 millions d'exemplaires vendus à travers le monde.
wiki_5896	4	Trois modèles de la console peuvent être distingués — le modèle initial commercialisé d'abord aux États-Unis le 22 novembre 2005, la version légère et silencieuse appelée Xbox 360 S commercialisée le 16 juillet 2010 en Europe, et la troisième version, la Xbox 360 E commercialisée en 2013.
wiki_5896	5	La console offre une rétro-compatibilité avec une partie des titres parus sur Xbox ainsi que de nouvelles idées comme celle des pseudos de base qui passe d'un seul à plusieurs qui pourront être générés par la console.
wiki_5896	6	La Xbox
wiki_5896	7	One lui succède fin 2013.
wiki_5896	8	Après 10 ans d'existence, Phil Spencer annonce le 20 avril 2016 que la production de cette console s'arrête afin de liquider les stocks jusqu'à épuisement.
wiki_5896	9	Néanmoins, le SAV ainsi que les serveurs Xbox
wiki_5896	10	Live continueront de fonctionner jusqu'à une date indéterminée.
wiki_6115	1	Oui-Oui (en anglais : Noddy) est un personnage fictif de livres pour enfants et de dessins animés pour enfants créé par Enid Blyton en 1949 avec l'aide de l'illustrateur néerlandais Harmsen van der Beek.
wiki_6115	2	En France, Oui-Oui paraît pour la première fois en 1962 dans la collection « Bibliothèque rose » chez Hachette, avec des illustrations de Jeanne Hives.
wiki_6115	3	En version originale anglaise, le personnage s'appelle Noddy, nom inspiré de l'expression « To nod the head » signifiant « hocher la tête ».
wiki_6115	4	Certains pays ont repris le nom de Noddy comme en Italie, au Portugal, en Pologne et en Hongrie.
wiki_6115	5	D'autres ont, comme en France, trouvé des équivalents : Zvonko en Croatie, Nicke en Suède ou Lelumaan Niksu en Finlande.
wiki_6348	1	En mathématiques, on appelle identités remarquables ou encore égalités remarquables certaines égalités qui s'appliquent à des nombres, ou plus généralement à des variables polynomiales.
wiki_6348	2	Elles servent en général à accélérer les calculs, à simplifier certaines écritures, à factoriser ou à développer des expressions.
wiki_6348	3	Elles servent pour la résolution des équations du second degré et sont plus généralement utiles pour la recherche de solutions d'équations.
wiki_6348	4	La plupart de ces identités remarquables ont tout d'abord été démontrées à l'aide de raisonnements géométriques, puis ont été généralisées à des puissances supérieures par des calculs algébriques.
wiki_642	1	Emma Roberts est une actrice, productrice et mannequin américaine, née le 10 février 1991 à Rhinebeck dans l'État de New York.
wiki_642	2	Emma Roberts se fait connaître en tant que vedette de la série Allie Singer de 2004 à 2007, elle poursuit sa carrière au cinéma en tenant les rôles principaux des films Nancy Drew, Lymelife et Wild Child qui connaît un grand succès.
wiki_642	3	En 2010, elle obtient un rôle dans la comédie romantique Valentine's Day aux côtés de sa tante Julia Roberts, et obtient un des rôles principaux de la comédie dramatique Une drôle d'histoire.
wiki_642	4	Emma Roberts cherche ensuite à varier les genres.
wiki_642	5	On la retrouve dans des comédies telles que Les Miller, une famille en herbe, Little Italy, puis dans des drames comme Palo Alto, I Am Michael, des films d'épouvante tels que Scream 4, et enfin dans des thrillers comme February et Nerve.
wiki_642	6	À la télévision elle fait confiance à Ryan Murphy en occupant le rôle principal de Scream Queens et en participant à plusieurs saisons d'American Horror Story également dans des rôles principaux.
wiki_642	7	Elle est aussi l'égérie de la maison de haute couture Valentino ou encore des parfums féminins Hugo Boss.
wiki_6454	1	La cuisine italienne se caractérise par la variété des produits utilisés en Italie, ainsi que par une grande diversité régionale.
wiki_6454	2	Elle repose essentiellement sur le régime méditerranéen fait de produits frais, mais est aussi renommée pour sa production d'huile d'olive, de fromages, de charcuterie, de vins, de fruits et de desserts qui font partie des plus de 5 300 produits traditionnels régionaux.
wiki_6454	3	En 2018, la cuisine italienne représente un chiffre d'affaires de plus de 200 milliards d'euros dans le monde.
wiki_6466	1	Une galaxie irrégulière est une galaxie qui ne montre aucune structure régulière ou discernable et qui pour cette raison est classée à part dans la classification de Hubble des galaxies.
wiki_6466	2	La plupart des galaxies irrégulières sont des galaxies naines (elles contiennent de 10 millions à un milliard d'étoiles).
wiki_6466	3	Leur luminosité n'est pas affectée par leur forme irrégulière car elles sont souvent riches en jeunes étoiles brillantes, mais leur petite taille les rend difficiles à détecter, c'est pourquoi on ne détecte que celles plutôt proches de nous.
wiki_6466	4	Elles orbitent souvent autour de galaxies plus grosses (galaxies spirales) qui créent des ondes de compression (dues à la gravitation) qui traversent les nébuleuses et y déclenchent des formations d'étoiles très rapides.
wiki_6466	5	Elles auraient été très nombreuses jadis dans l'univers, mais leur nombre aurait décru à la suite des collisions (elles constitueraient 10 % des galaxies).
wiki_6466	6	Elles ne possèdent donc aucune caractéristique des galaxies spirales ou des galaxies elliptiques.
wiki_6466	7	Les galaxies irrégulières sont généralement assez riches en gaz et poussières interstellaires (nébuleuse) et en étoiles jeunes (étoiles de population I).
wiki_6466	8	Certaines galaxies ont été classifiées en tant que galaxies irrégulières, mais ont été depuis reclassées en tant que « SBm » (certaines galaxies spirales barrées).
wiki_6466	9	C'est le type des galaxies magellaniques, c'est-à-dire qui ressemblent aux Nuages de Magellan.
wiki_6480	1	Kapla, typographié KAPLA par l'entreprise, est une marque de jouets française créée par Tom van der Bruggen en 1987, connue pour son jeu de construction éponyme à base de planchettes en pin des Landes qu'il faut superposer les unes aux autres pour faire apparaître des constructions imaginaires.
wiki_6480	2	Ce jeu ne nécessite aucun système de fixation.
wiki_6480	3	La marque est exploitée par Kapla France, société détenue par le créateur français d'origine néerlandaise de la marque, Tom van der Bruggen, située à Saint-Louis-de-Montferrand, en Gironde.
wiki_6610	1	La loi du Maximum général est une seconde loi française instituant le maximum décroissant du prix des grains à la suite des réticences des directoires de département à en appliquer une première.
wiki_6610	2	Elle est votée le 29 septembre 1793 par la Convention.
wiki_6610	3	Une première loi, votée le 4 mai 1793, avait établi la taxation du prix des grains par chaque administration de département pour son ressort en fonction du prix moyen pendant les premiers mois de l'année, le recensement des stocks, avec des visites domiciliaires menées par les municipalités, et un droit de réquisition des districts pour approvisionner les marchés de leur circonscription.
wiki_7060	1	Andre Romelle Young, dit Dr. Dre (prononcé en anglais : [ˈdɑktə dɹeɪ]), né le 18 février 1965 à Compton (Californie), est un rappeur, producteur, compositeur, acteur, et entrepreneur américain.
wiki_7060	2	Il est le fondateur et actuel CEO d'Aftermath Entertainment et de Beats Electronics.
wiki_7060	3	Dre est également l'ancien codétenteur et membre de Death Row Records.
wiki_7060	4	Dr.
wiki_7060	5	Dre a largement contribué à populariser le gangsta rap, sa ville natale, Compton, et la culture hip-hop californienne dans le monde en général.
wiki_7060	6	Il a produit une multitude d'artistes, comme Snoop Dogg, Eminem, The Game, 2Pac, Mary J.
wiki_7060	7	Blige, 50 Cent, les Pussycat Dolls ou même le pianiste Burt Bacharach.
wiki_7060	8	Il est aussi très célèbre pour avoir été un des leaders du groupe N.W.A, à travers les trois labels Ruthless Records, Death Row Records et Aftermath Entertainment.
wiki_7060	9	Il est considéré par certains artistes, tels que Nas et 50 Cent, comme le plus grand producteur de hip-hop de tous les temps.
wiki_7060	10	Par l'intermédiaire de son premier album studio, The Chronic (1992), Dr. Dre a également contribué à la popularisation du G-funk, sous-genre du hip-hop issu de la côte Ouest qui se caractérise par ses basses profondes, ses synthétiseurs de type funk et son atmosphère détendue et groovy, dont le groupe Above The Law est l'inventeur.
wiki_7060	11	Il est le premier producteur de hip-hop récompensé d'un Grammy Award, dans la catégorie de producteur de l'année en 2001.
wiki_7060	12	Aux États-Unis, The Chronic est certifié triple disque de platine par la RIAA, son deuxième album, 2001 (1999), est certifié sextuple disque de platine et son troisième album, Compton (2015), est certifié disque d'or.
wiki_7060	13	En 2017, le magazine Forbes estime sa fortune personnelle à 740 millions de dollars américains.
wiki_7060	14	En 2021, Grandmaster Flash annonce que Dr.
wiki_7060	15	Dre serait sur le point de sortir son quatrième album.
wiki_7061	1	L'asile étant un lieu où une personne se sentant menacée peut se mettre en sécurité, le droit d'asile renvoie au fait que, dans différentes civilisations, les sociétés ont reconnu un droit à chaque être humain de trouver refuge face à des menaces et des persécutions.
wiki_7061	2	Ainsi, la Déclaration universelle des droits de l'homme énonce, en son article 14 : « Devant la persécution, toute personne a le droit de chercher asile et de bénéficier de l'asile en d'autres pays.
